date,region,channel,category,revenue,cost,profit,units_sold,satisfaction_score,segment
2025-03-23,East,Retail,Fashion,53958,36691.44,17266.56,758,4.8,SMB
2025-03-24,West,Wholesale,Office,53959,36692.12,17266.88,759,4.9,Consumer
2025-03-25,North,Online,Electronics,53960,36692.8,17267.2,760,3.5,Enterprise
2025-03-26,South,Retail,Home,53961,36693.48,17267.52,761,3.6,SMB
2025-03-27,East,Wholesale,Fashion,53962,36694.16,17267.84,762,3.7,Consumer
2025-03-28,West,Online,Office,53963,36694.84,17268.16,763,3.8,Enterprise
2025-03-01,North,Retail,Electronics,53964,36695.52,17268.48,764,3.9,SMB
2025-03-02,South,Wholesale,Home,53965,36696.2,17268.8,765,4.0,Consumer
2025-03-03,East,Online,Fashion,53966,36696.88,17269.12,766,4.1,Enterprise
2025-03-04,West,Retail,Office,53967,36697.56,17269.44,767,4.2,SMB
2025-03-05,North,Wholesale,Electronics,53968,36698.24,17269.76,768,4.3,Consumer
2025-03-06,South,Online,Home,53969,36698.92,17270.08,769,4.4,Enterprise
2025-03-07,East,Retail,Fashion,53970,36699.6,17270.4,770,4.5,SMB
2025-03-08,West,Wholesale,Office,53971,36700.28,17270.72,771,4.6,Consumer
2025-03-09,North,Online,Electronics,53972,36700.96,17271.04,772,4.7,Enterprise
2025-03-10,South,Retail,Home,53973,36701.64,17271.36,773,4.8,SMB
2025-03-11,East,Wholesale,Fashion,53974,36702.32,17271.68,774,4.9,Consumer
2025-03-12,West,Online,Office,53975,36703.0,17272.0,775,3.5,Enterprise
2025-03-13,North,Retail,Electronics,53976,36703.68,17272.32,776,3.6,SMB
2025-03-14,South,Wholesale,Home,53977,36704.36,17272.64,777,3.7,Consumer
2025-03-15,East,Online,Fashion,53978,36705.04,17272.96,778,3.8,Enterprise
2025-03-16,West,Retail,Office,53979,36705.72,17273.28,779,3.9,SMB
2025-03-17,North,Wholesale,Electronics,53980,36706.4,17273.6,780,4.0,Consumer
2025-03-18,South,Online,Home,53981,36707.08,17273.92,781,4.1,Enterprise
2025-03-19,East,Retail,Fashion,53982,36707.76,17274.24,782,4.2,SMB
2025-03-20,West,Wholesale,Office,53983,36708.44,17274.56,783,4.3,Consumer
2025-03-21,North,Online,Electronics,53984,36709.12,17274.88,784,4.4,Enterprise
2025-03-22,South,Retail,Home,53985,36709.8,17275.2,785,4.5,SMB
2025-03-23,East,Wholesale,Fashion,53986,36710.48,17275.52,786,4.6,Consumer
2025-03-24,West,Online,Office,53987,36711.16,17275.84,787,4.7,Enterprise
2025-03-25,North,Retail,Electronics,53988,36711.84,17276.16,788,4.8,SMB
2025-03-26,South,Wholesale,Home,53989,36712.52,17276.48,789,4.9,Consumer
2025-03-27,East,Online,Fashion,53990,36713.2,17276.8,790,3.5,Enterprise
2025-03-28,West,Retail,Office,53991,36713.88,17277.12,791,3.6,SMB
2025-03-01,North,Wholesale,Electronics,53992,36714.56,17277.44,792,3.7,Consumer
2025-03-02,South,Online,Home,53993,36715.24,17277.76,793,3.8,Enterprise
2025-03-03,East,Retail,Fashion,53994,36715.92,17278.08,794,3.9,SMB
2025-03-04,West,Wholesale,Office,53995,36716.6,17278.4,795,4.0,Consumer
2025-03-05,North,Online,Electronics,53996,36717.28,17278.72,796,4.1,Enterprise
2025-03-06,South,Retail,Home,53997,36717.96,17279.04,797,4.2,SMB
2025-03-07,East,Wholesale,Fashion,53998,36718.64,17279.36,798,4.3,Consumer
2025-03-08,West,Online,Office,53999,36719.32,17279.68,799,4.4,Enterprise
2025-03-09,North,Retail,Electronics,54000,36720.0,17280.0,800,4.5,SMB
2025-03-10,South,Wholesale,Home,54001,36720.68,17280.32,801,4.6,Consumer
2025-03-11,East,Online,Fashion,54002,36721.36,17280.64,802,4.7,Enterprise
2025-03-12,West,Retail,Office,54003,36722.04,17280.96,803,4.8,SMB
2025-03-13,North,Wholesale,Electronics,54004,36722.72,17281.28,804,4.9,Consumer
2025-03-14,South,Online,Home,54005,36723.4,17281.6,805,3.5,Enterprise
2025-03-15,East,Retail,Fashion,54006,36724.08,17281.92,806,3.6,SMB
2025-03-16,West,Wholesale,Office,54007,36724.76,17282.24,807,3.7,Consumer
2025-03-17,North,Online,Electronics,54008,36725.44,17282.56,808,3.8,Enterprise
2025-03-18,South,Retail,Home,54009,36726.12,17282.88,809,3.9,SMB
2025-03-19,East,Wholesale,Fashion,54010,36726.8,17283.2,810,4.0,Consumer
2025-03-20,West,Online,Office,54011,36727.48,17283.52,811,4.1,Enterprise
2025-03-21,North,Retail,Electronics,54012,36728.16,17283.84,812,4.2,SMB
2025-03-22,South,Wholesale,Home,54013,36728.84,17284.16,813,4.3,Consumer
2025-03-23,East,Online,Fashion,54014,36729.52,17284.48,814,4.4,Enterprise
2025-03-24,West,Retail,Office,54015,36730.2,17284.8,815,4.5,SMB
2025-03-25,North,Wholesale,Electronics,54016,36730.88,17285.12,816,4.6,Consumer
2025-03-26,South,Online,Home,54017,36731.56,17285.44,817,4.7,Enterprise
2025-03-27,East,Retail,Fashion,54018,36732.24,17285.76,818,4.8,SMB
2025-03-28,West,Wholesale,Office,54019,36732.92,17286.08,819,4.9,Consumer
2025-03-01,North,Online,Electronics,54020,36733.6,17286.4,820,3.5,Enterprise
2025-03-02,South,Retail,Home,54021,36734.28,17286.72,821,3.6,SMB
2025-03-03,East,Wholesale,Fashion,54022,36734.96,17287.04,822,3.7,Consumer
2025-03-04,West,Online,Office,54023,36735.64,17287.36,823,3.8,Enterprise
2025-03-05,North,Retail,Electronics,54024,36736.32,17287.68,824,3.9,SMB
2025-03-06,South,Wholesale,Home,54025,36737.0,17288.0,825,4.0,Consumer
2025-03-07,East,Online,Fashion,54026,36737.68,17288.32,826,4.1,Enterprise
2025-03-08,West,Retail,Office,54027,36738.36,17288.64,827,4.2,SMB
2025-03-09,North,Wholesale,Electronics,54028,36739.04,17288.96,828,4.3,Consumer
2025-03-10,South,Online,Home,54029,36739.72,17289.28,829,4.4,Enterprise
2025-03-11,East,Retail,Fashion,54030,36740.4,17289.6,830,4.5,SMB
2025-03-12,West,Wholesale,Office,54031,36741.08,17289.92,831,4.6,Consumer
2025-03-13,North,Online,Electronics,54032,36741.76,17290.24,832,4.7,Enterprise
2025-03-14,South,Retail,Home,54033,36742.44,17290.56,833,4.8,SMB
2025-03-15,East,Wholesale,Fashion,54034,36743.12,17290.88,834,4.9,Consumer
2025-03-16,West,Online,Office,54035,36743.8,17291.2,835,3.5,Enterprise
2025-03-17,North,Retail,Electronics,54036,36744.48,17291.52,836,3.6,SMB
2025-03-18,South,Wholesale,Home,54037,36745.16,17291.84,837,3.7,Consumer
2025-03-19,East,Online,Fashion,54038,36745.84,17292.16,838,3.8,Enterprise
2025-03-20,West,Retail,Office,54039,36746.52,17292.48,839,3.9,SMB
2025-03-21,North,Wholesale,Electronics,54040,36747.2,17292.8,840,4.0,Consumer
2025-03-22,South,Online,Home,54041,36747.88,17293.12,841,4.1,Enterprise
2025-03-23,East,Retail,Fashion,54042,36748.56,17293.44,842,4.2,SMB
2025-03-24,West,Wholesale,Office,54043,36749.24,17293.76,843,4.3,Consumer
2025-03-25,North,Online,Electronics,54044,36749.92,17294.08,844,4.4,Enterprise
2025-03-26,South,Retail,Home,54045,36750.6,17294.4,845,4.5,SMB
2025-03-27,East,Wholesale,Fashion,54046,36751.28,17294.72,846,4.6,Consumer
2025-03-28,West,Online,Office,54047,36751.96,17295.04,847,4.7,Enterprise
2025-03-01,North,Retail,Electronics,54048,36752.64,17295.36,848,4.8,SMB
2025-03-02,South,Wholesale,Home,54049,36753.32,17295.68,849,4.9,Consumer
2025-03-03,East,Online,Fashion,54050,36754.0,17296.0,850,3.5,Enterprise
2025-03-04,West,Retail,Office,54051,36754.68,17296.32,851,3.6,SMB
2025-03-05,North,Wholesale,Electronics,54052,36755.36,17296.64,852,3.7,Consumer
2025-03-06,South,Online,Home,54053,36756.04,17296.96,853,3.8,Enterprise
2025-03-07,East,Retail,Fashion,54054,36756.72,17297.28,854,3.9,SMB
2025-03-08,West,Wholesale,Office,54055,36757.4,17297.6,855,4.0,Consumer
2025-03-09,North,Online,Electronics,54056,36758.08,17297.92,856,4.1,Enterprise
2025-03-10,South,Retail,Home,54057,36758.76,17298.24,857,4.2,SMB
2025-03-11,East,Wholesale,Fashion,54058,36759.44,17298.56,858,4.3,Consumer
2025-03-12,West,Online,Office,54059,36760.12,17298.88,859,4.4,Enterprise
2025-03-13,North,Retail,Electronics,54060,36760.8,17299.2,860,4.5,SMB
2025-03-14,South,Wholesale,Home,54061,36761.48,17299.52,861,4.6,Consumer
2025-03-15,East,Online,Fashion,54062,36762.16,17299.84,862,4.7,Enterprise
2025-03-16,West,Retail,Office,54063,36762.84,17300.16,863,4.8,SMB
2025-03-17,North,Wholesale,Electronics,54064,36763.52,17300.48,864,4.9,Consumer
2025-03-18,South,Online,Home,54065,36764.2,17300.8,865,3.5,Enterprise
2025-03-19,East,Retail,Fashion,54066,36764.88,17301.12,866,3.6,SMB
2025-03-20,West,Wholesale,Office,54067,36765.56,17301.44,867,3.7,Consumer
2025-03-21,North,Online,Electronics,54068,36766.24,17301.76,868,3.8,Enterprise
2025-03-22,South,Retail,Home,54069,36766.92,17302.08,869,3.9,SMB
2025-03-23,East,Wholesale,Fashion,54070,36767.6,17302.4,870,4.0,Consumer
2025-03-24,West,Online,Office,54071,36768.28,17302.72,871,4.1,Enterprise
2025-03-25,North,Retail,Electronics,54072,36768.96,17303.04,872,4.2,SMB
2025-03-26,South,Wholesale,Home,54073,36769.64,17303.36,873,4.3,Consumer
2025-03-27,East,Online,Fashion,54074,36770.32,17303.68,874,4.4,Enterprise
2025-03-28,West,Retail,Office,54075,36771.0,17304.0,875,4.5,SMB
2025-03-01,North,Wholesale,Electronics,54076,36771.68,17304.32,876,4.6,Consumer
2025-03-02,South,Online,Home,54077,36772.36,17304.64,877,4.7,Enterprise
2025-03-03,East,Retail,Fashion,54078,36773.04,17304.96,878,4.8,SMB
2025-03-04,West,Wholesale,Office,54079,36773.72,17305.28,879,4.9,Consumer
2025-03-05,North,Online,Electronics,54080,36774.4,17305.6,880,3.5,Enterprise
2025-03-06,South,Retail,Home,54081,36775.08,17305.92,881,3.6,SMB
2025-03-07,East,Wholesale,Fashion,54082,36775.76,17306.24,882,3.7,Consumer
2025-03-08,West,Online,Office,54083,36776.44,17306.56,883,3.8,Enterprise
2025-03-09,North,Retail,Electronics,54084,36777.12,17306.88,884,3.9,SMB
2025-03-10,South,Wholesale,Home,54085,36777.8,17307.2,885,4.0,Consumer
2025-03-11,East,Online,Fashion,54086,36778.48,17307.52,886,4.1,Enterprise
2025-03-12,West,Retail,Office,54087,36779.16,17307.84,887,4.2,SMB
2025-03-13,North,Wholesale,Electronics,54088,36779.84,17308.16,888,4.3,Consumer
2025-03-14,South,Online,Home,54089,36780.52,17308.48,889,4.4,Enterprise
2025-03-15,East,Retail,Fashion,54090,36781.2,17308.8,890,4.5,SMB
2025-03-16,West,Wholesale,Office,54091,36781.88,17309.12,891,4.6,Consumer
2025-03-17,North,Online,Electronics,54092,36782.56,17309.44,892,4.7,Enterprise
2025-03-18,South,Retail,Home,54093,36783.24,17309.76,893,4.8,SMB
2025-03-19,East,Wholesale,Fashion,54094,36783.92,17310.08,894,4.9,Consumer
2025-03-20,West,Online,Office,54095,36784.6,17310.4,895,3.5,Enterprise
2025-03-21,North,Retail,Electronics,54096,36785.28,17310.72,896,3.6,SMB
2025-03-22,South,Wholesale,Home,54097,36785.96,17311.04,897,3.7,Consumer
2025-03-23,East,Online,Fashion,54098,36786.64,17311.36,898,3.8,Enterprise
2025-03-24,West,Retail,Office,54099,36787.32,17311.68,899,3.9,SMB
2025-03-25,North,Wholesale,Electronics,54100,36788.0,17312.0,900,4.0,Consumer
2025-03-26,South,Online,Home,54101,36788.68,17312.32,901,4.1,Enterprise
2025-03-27,East,Retail,Fashion,54102,36789.36,17312.64,902,4.2,SMB
2025-03-28,West,Wholesale,Office,54103,36790.04,17312.96,903,4.3,Consumer
2025-03-01,North,Online,Electronics,54104,36790.72,17313.28,904,4.4,Enterprise
2025-03-02,South,Retail,Home,54105,36791.4,17313.6,905,4.5,SMB
2025-03-03,East,Wholesale,Fashion,54106,36792.08,17313.92,906,4.6,Consumer
2025-03-04,West,Online,Office,54107,36792.76,17314.24,907,4.7,Enterprise
2025-03-05,North,Retail,Electronics,54108,36793.44,17314.56,908,4.8,SMB
2025-03-06,South,Wholesale,Home,54109,36794.12,17314.88,909,4.9,Consumer
2025-03-07,East,Online,Fashion,54110,36794.8,17315.2,910,3.5,Enterprise
2025-03-08,West,Retail,Office,54111,36795.48,17315.52,911,3.6,SMB
2025-03-09,North,Wholesale,Electronics,54112,36796.16,17315.84,912,3.7,Consumer
2025-03-10,South,Online,Home,54113,36796.84,17316.16,913,3.8,Enterprise
2025-03-11,East,Retail,Fashion,54114,36797.52,17316.48,914,3.9,SMB
2025-03-12,West,Wholesale,Office,54115,36798.2,17316.8,915,4.0,Consumer
2025-03-13,North,Online,Electronics,54116,36798.88,17317.12,916,4.1,Enterprise
2025-03-14,South,Retail,Home,54117,36799.56,17317.44,917,4.2,SMB
2025-03-15,East,Wholesale,Fashion,54118,36800.24,17317.76,918,4.3,Consumer
2025-03-16,West,Online,Office,54119,36800.92,17318.08,919,4.4,Enterprise
2025-03-17,North,Retail,Electronics,54120,36801.6,17318.4,920,4.5,SMB
2025-03-18,South,Wholesale,Home,54121,36802.28,17318.72,921,4.6,Consumer
2025-03-19,East,Online,Fashion,54122,36802.96,17319.04,922,4.7,Enterprise
2025-03-20,West,Retail,Office,54123,36803.64,17319.36,923,4.8,SMB
2025-03-21,North,Wholesale,Electronics,54124,36804.32,17319.68,924,4.9,Consumer
2025-03-22,South,Online,Home,54125,36805.0,17320.0,925,3.5,Enterprise
2025-03-23,East,Retail,Fashion,54126,36805.68,17320.32,926,3.6,SMB
2025-03-24,West,Wholesale,Office,54127,36806.36,17320.64,927,3.7,Consumer
2025-03-25,North,Online,Electronics,54128,36807.04,17320.96,928,3.8,Enterprise
2025-03-26,South,Retail,Home,54129,36807.72,17321.28,929,3.9,SMB
2025-03-27,East,Wholesale,Fashion,54130,36808.4,17321.6,930,4.0,Consumer
2025-03-28,West,Online,Office,54131,36809.08,17321.92,931,4.1,Enterprise
2025-03-01,North,Retail,Electronics,54132,36809.76,17322.24,932,4.2,SMB
2025-03-02,South,Wholesale,Home,54133,36810.44,17322.56,933,4.3,Consumer
2025-03-03,East,Online,Fashion,54134,36811.12,17322.88,934,4.4,Enterprise
2025-03-04,West,Retail,Office,54135,36811.8,17323.2,935,4.5,SMB
2025-03-05,North,Wholesale,Electronics,54136,36812.48,17323.52,936,4.6,Consumer
2025-03-06,South,Online,Home,54137,36813.16,17323.84,937,4.7,Enterprise
2025-03-07,East,Retail,Fashion,54138,36813.84,17324.16,938,4.8,SMB
2025-03-08,West,Wholesale,Office,54139,36814.52,17324.48,939,4.9,Consumer
2025-03-09,North,Online,Electronics,54140,36815.2,17324.8,940,3.5,Enterprise
2025-03-10,South,Retail,Home,54141,36815.88,17325.12,941,3.6,SMB
2025-03-11,East,Wholesale,Fashion,54142,36816.56,17325.44,942,3.7,Consumer
2025-03-12,West,Online,Office,54143,36817.24,17325.76,943,3.8,Enterprise
2025-03-13,North,Retail,Electronics,54144,36817.92,17326.08,944,3.9,SMB
2025-03-14,South,Wholesale,Home,54145,36818.6,17326.4,945,4.0,Consumer
2025-03-15,East,Online,Fashion,54146,36819.28,17326.72,946,4.1,Enterprise
2025-03-16,West,Retail,Office,54147,36819.96,17327.04,947,4.2,SMB
2025-03-17,North,Wholesale,Electronics,54148,36820.64,17327.36,948,4.3,Consumer
2025-03-18,South,Online,Home,54149,36821.32,17327.68,949,4.4,Enterprise
2025-03-19,East,Retail,Fashion,54150,36822.0,17328.0,950,4.5,SMB
2025-03-20,West,Wholesale,Office,54151,36822.68,17328.32,951,4.6,Consumer
2025-03-21,North,Online,Electronics,54152,36823.36,17328.64,952,4.7,Enterprise
2025-03-22,South,Retail,Home,54153,36824.04,17328.96,953,4.8,SMB
2025-03-23,East,Wholesale,Fashion,54154,36824.72,17329.28,954,4.9,Consumer
2025-03-24,West,Online,Office,54155,36825.4,17329.6,955,3.5,Enterprise
2025-03-25,North,Retail,Electronics,54156,36826.08,17329.92,956,3.6,SMB
2025-03-26,South,Wholesale,Home,54157,36826.76,17330.24,957,3.7,Consumer
2025-03-27,East,Online,Fashion,54158,36827.44,17330.56,958,3.8,Enterprise
2025-03-28,West,Retail,Office,54159,36828.12,17330.88,959,3.9,SMB
2025-03-01,North,Wholesale,Electronics,54160,36828.8,17331.2,960,4.0,Consumer
2025-03-02,South,Online,Home,54161,36829.48,17331.52,961,4.1,Enterprise
2025-03-03,East,Retail,Fashion,54162,36830.16,17331.84,962,4.2,SMB
2025-03-04,West,Wholesale,Office,54163,36830.84,17332.16,963,4.3,Consumer
2025-03-05,North,Online,Electronics,54164,36831.52,17332.48,964,4.4,Enterprise
2025-03-06,South,Retail,Home,54165,36832.2,17332.8,965,4.5,SMB
2025-03-07,East,Wholesale,Fashion,54166,36832.88,17333.12,966,4.6,Consumer
2025-03-08,West,Online,Office,54167,36833.56,17333.44,967,4.7,Enterprise
2025-03-09,North,Retail,Electronics,54168,36834.24,17333.76,968,4.8,SMB
2025-03-10,South,Wholesale,Home,54169,36834.92,17334.08,969,4.9,Consumer
2025-03-11,East,Online,Fashion,54170,36835.6,17334.4,970,3.5,Enterprise
2025-03-12,West,Retail,Office,54171,36836.28,17334.72,971,3.6,SMB
2025-03-13,North,Wholesale,Electronics,54172,36836.96,17335.04,972,3.7,Consumer
2025-03-14,South,Online,Home,54173,36837.64,17335.36,973,3.8,Enterprise
2025-03-15,East,Retail,Fashion,54174,36838.32,17335.68,974,3.9,SMB
2025-03-16,West,Wholesale,Office,54175,36839.0,17336.0,975,4.0,Consumer
2025-03-17,North,Online,Electronics,54176,36839.68,17336.32,976,4.1,Enterprise
2025-03-18,South,Retail,Home,54177,36840.36,17336.64,977,4.2,SMB
2025-03-19,East,Wholesale,Fashion,54178,36841.04,17336.96,978,4.3,Consumer
2025-03-20,West,Online,Office,54179,36841.72,17337.28,979,4.4,Enterprise
2025-03-21,North,Retail,Electronics,54180,36842.4,17337.6,980,4.5,SMB
2025-03-22,South,Wholesale,Home,54181,36843.08,17337.92,981,4.6,Consumer
2025-03-23,East,Online,Fashion,54182,36843.76,17338.24,982,4.7,Enterprise
2025-03-24,West,Retail,Office,54183,36844.44,17338.56,983,4.8,SMB
2025-03-25,North,Wholesale,Electronics,54184,36845.12,17338.88,984,4.9,Consumer
2025-03-26,South,Online,Home,54185,36845.8,17339.2,985,3.5,Enterprise
2025-03-27,East,Retail,Fashion,54186,36846.48,17339.52,986,3.6,SMB
2025-03-28,West,Wholesale,Office,54187,36847.16,17339.84,987,3.7,Consumer
2025-03-01,North,Online,Electronics,54188,36847.84,17340.16,988,3.8,Enterprise
2025-03-02,South,Retail,Home,54189,36848.52,17340.48,989,3.9,SMB
2025-03-03,East,Wholesale,Fashion,54190,36849.2,17340.8,990,4.0,Consumer
2025-03-04,West,Online,Office,54191,36849.88,17341.12,991,4.1,Enterprise
2025-03-05,North,Retail,Electronics,54192,36850.56,17341.44,992,4.2,SMB
2025-03-06,South,Wholesale,Home,54193,36851.24,17341.76,993,4.3,Consumer
2025-03-07,East,Online,Fashion,54194,36851.92,17342.08,994,4.4,Enterprise
2025-03-08,West,Retail,Office,54195,36852.6,17342.4,995,4.5,SMB
2025-03-09,North,Wholesale,Electronics,54196,36853.28,17342.72,996,4.6,Consumer
2025-03-10,South,Online,Home,54197,36853.96,17343.04,997,4.7,Enterprise
2025-03-11,East,Retail,Fashion,54198,36854.64,17343.36,998,4.8,SMB
2025-03-12,West,Wholesale,Office,54199,36855.32,17343.68,999,4.9,Consumer
2025-03-13,North,Online,Electronics,54200,36856.0,17344.0,100,3.5,Enterprise
2025-03-14,South,Retail,Home,54201,36856.68,17344.32,101,3.6,SMB
2025-03-15,East,Wholesale,Fashion,54202,36857.36,17344.64,102,3.7,Consumer
2025-03-16,West,Online,Office,54203,36858.04,17344.96,103,3.8,Enterprise
2025-03-17,North,Retail,Electronics,54204,36858.72,17345.28,104,3.9,SMB
2025-03-18,South,Wholesale,Home,54205,36859.4,17345.6,105,4.0,Consumer
2025-03-19,East,Online,Fashion,54206,36860.08,17345.92,106,4.1,Enterprise
2025-03-20,West,Retail,Office,54207,36860.76,17346.24,107,4.2,SMB
2025-03-21,North,Wholesale,Electronics,54208,36861.44,17346.56,108,4.3,Consumer
2025-03-22,South,Online,Home,54209,36862.12,17346.88,109,4.4,Enterprise
2025-03-23,East,Retail,Fashion,54210,36862.8,17347.2,110,4.5,SMB
2025-03-24,West,Wholesale,Office,54211,36863.48,17347.52,111,4.6,Consumer
2025-03-25,North,Online,Electronics,54212,36864.16,17347.84,112,4.7,Enterprise
2025-03-26,South,Retail,Home,54213,36864.84,17348.16,113,4.8,SMB
2025-03-27,East,Wholesale,Fashion,54214,36865.52,17348.48,114,4.9,Consumer
2025-03-28,West,Online,Office,54215,36866.2,17348.8,115,3.5,Enterprise
2025-03-01,North,Retail,Electronics,54216,36866.88,17349.12,116,3.6,SMB
2025-03-02,South,Wholesale,Home,54217,36867.56,17349.44,117,3.7,Consumer
2025-03-03,East,Online,Fashion,54218,36868.24,17349.76,118,3.8,Enterprise
2025-03-04,West,Retail,Office,54219,36868.92,17350.08,119,3.9,SMB
2025-03-05,North,Wholesale,Electronics,54220,36869.6,17350.4,120,4.0,Consumer
2025-03-06,South,Online,Home,54221,36870.28,17350.72,121,4.1,Enterprise
2025-03-07,East,Retail,Fashion,54222,36870.96,17351.04,122,4.2,SMB
2025-03-08,West,Wholesale,Office,54223,36871.64,17351.36,123,4.3,Consumer
2025-03-09,North,Online,Electronics,54224,36872.32,17351.68,124,4.4,Enterprise
2025-03-10,South,Retail,Home,54225,36873.0,17352.0,125,4.5,SMB
2025-03-11,East,Wholesale,Fashion,54226,36873.68,17352.32,126,4.6,Consumer
2025-03-12,West,Online,Office,54227,36874.36,17352.64,127,4.7,Enterprise
2025-03-13,North,Retail,Electronics,54228,36875.04,17352.96,128,4.8,SMB
2025-03-14,South,Wholesale,Home,54229,36875.72,17353.28,129,4.9,Consumer
2025-03-15,East,Online,Fashion,54230,36876.4,17353.6,130,3.5,Enterprise
2025-03-16,West,Retail,Office,54231,36877.08,17353.92,131,3.6,SMB
2025-03-17,North,Wholesale,Electronics,54232,36877.76,17354.24,132,3.7,Consumer
2025-03-18,South,Online,Home,54233,36878.44,17354.56,133,3.8,Enterprise
2025-03-19,East,Retail,Fashion,54234,36879.12,17354.88,134,3.9,SMB
2025-03-20,West,Wholesale,Office,54235,36879.8,17355.2,135,4.0,Consumer
2025-03-21,North,Online,Electronics,54236,36880.48,17355.52,136,4.1,Enterprise
2025-03-22,South,Retail,Home,54237,36881.16,17355.84,137,4.2,SMB
2025-03-23,East,Wholesale,Fashion,54238,36881.84,17356.16,138,4.3,Consumer
2025-03-24,West,Online,Office,54239,36882.52,17356.48,139,4.4,Enterprise
2025-03-25,North,Retail,Electronics,54240,36883.2,17356.8,140,4.5,SMB
2025-03-26,South,Wholesale,Home,54241,36883.88,17357.12,141,4.6,Consumer
2025-03-27,East,Online,Fashion,54242,36884.56,17357.44,142,4.7,Enterprise
2025-03-28,West,Retail,Office,54243,36885.24,17357.76,143,4.8,SMB
2025-03-01,North,Wholesale,Electronics,54244,36885.92,17358.08,144,4.9,Consumer
2025-03-02,South,Online,Home,54245,36886.6,17358.4,145,3.5,Enterprise
